-1,0,-1
0,0,0
-1,0,-1
-1,0,-1
-1,-1,0
-1,0,-1
-1,0,0
-1,-1,-1
-1,-1,0
0,-1,-1
0,-1,0
-1,-1,-1
-4,-122,-122
-1,-1,0
-1,0,0
0,-1,-2
0,-1,-1
-1,-1,-1
-1,0,0
-1,-1,-1
0,-1,-1
-1,0,0
0,-1,-1
-1,0,-1
-1,-1,0
-1,-1,-1
0,-1,-1
-1,-1,0
-1,0,-1
-1,0,-1
-1,0,-1
0,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,0,-1
0,-1,-1
-1,0,0
0,-1,0
-1,0,-2
0,-1,0
0,0,-1
-1,-1,-1
0,0,-1
-1,0,0
-1,0,-1
-1,1,-1
-1,-1,0
-1,0,0
0,-1,0
-1,-1,0
-2,-1,-1
0,-1,-1
0,0,-1
-1,-1,-1
-1,0,0
0,-1,-1
-1,-1,-1
-1,0,-1
-1,0,-1
-1,-1,0
-1,0,-1
-1,-1,0
0,-1,-1
-1,-1,-1
-1,0,-1
0,-1,0
-1,-1,-1
0,-1,-1
-1,0,0
-1,-1,-1
-1,-1,-1
-1,-1,-1
0,0,0
-1,-1,-1
0,0,0
0,-1,-1
0,-1,-1
0,-1,0
-1,-1,-1
-1,0,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
0,-1,-1
-1,0,-1
-1,0,-1
0,-1,-1
-1,0,-1
-1,-1,-1
-1,0,0
-1,-1,-1
0,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
0,-1,-1
0,-1,-1
-1,0,0
0,0,-1
-1,-1,-1
-1,-1,-1
-1,-1,0
-1,-1,-1
-1,-1,-1
0,-1,0
0,-1,0
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-1,-1
-1,-3,1
-1,-4,2
-1,0,-2
5,-16,-4
-3,3,-2
3,-8,4
2,-7,-5
-4,-1,4
-1,7,-3
-3,11,-3
-2,0,-3
1,-10,0
-3,10,-1
0,-3,0
0,-3,-1
-4,3,-6
-2,0,-1
-2,11,1
-2,12,-1
2,1,1
0,4,3
-1,10,2
-1,3,-7
-4,4,0
0,-9,2
0,-1,-2
-2,7,0
-1,1,0
0,-10,-1
-1,-6,2
-4,2,-4
-1,4,-3
-3,10,0
5,-10,-7
-2,0,3
1,-1,7
-6,14,0
4,-11,-1
0,-10,6
-1,-4,-1
1,-2,-2
2,-4,-1
3,-2,-8
6,-15,2
0,-6,-2
-6,9,0
5,-11,-5
3,-8,-2
0,10,5
8,-37,-5
5,9,-1
0,-13,-2
-2,13,-1
-1,-7,-8
-2,-5,-1
7,-14,2
4,-14,6
2,-22,-3
-3,14,2
-8,-2,-2
-4,-1,1
1,-9,3
-2,-1,4
5,-4,-1
-2,2,-6
12,-24,-3
-1,-7,-3
3,5,-1
9,-6,-1
-1,18,-1
