2,0.0,0.0,0.0,0,0,0,0,0,0,0
2,12.7058823529,-1.41176470588,-1.41176470588,20,694,20,694,0,0,0
2,12.7058823529,-1.41176470588,-1.41176470588,20,694,20,694,0,0,0
2,12.7058823529,-1.41176470588,-1.41176470588,20,694,20,694,0,0,0
2,12.7058823529,-1.41176470588,-1.41176470588,20,694,20,694,0,0,0
2,12.7058823529,-1.41176470588,-1.41176470588,20,694,20,694,0,0,0
2,12.7058823529,-1.41176470588,-1.41176470588,20,694,20,694,0,0,0
2,12.7058823529,-1.41176470588,-1.41176470588,20,694,20,694,0,0,0
2,12.7058823529,-1.41176470588,-1.41176470588,20,694,20,694,0,0,0
2,12.7058823529,-1.41176470588,-1.41176470588,20,694,20,694,0,0,0
2,12.7058823529,-1.41176470588,-1.41176470588,20,694,20,694,0,0,0
2,12.7058823529,-1.41176470588,-1.41176470588,20,694,20,694,0,0,0
2,12.7058823529,-1.41176470588,-1.41176470588,20,694,20,694,0,0,0
2,12.7058823529,-1.41176470588,-1.41176470588,20,694,20,694,0,0,0
2,12.7058823529,-1.41176470588,-1.41176470588,20,694,20,694,0,0,0
2,12.7058823529,-1.41176470588,-1.41176470588,20,694,20,694,0,0,0
2,12.7058823529,-1.41176470588,-1.41176470588,20,694,20,694,0,0,0
2,12.7058823529,-1.41176470588,-1.41176470588,20,694,20,694,0,0,0
2,12.7058823529,-1.41176470588,-1.41176470588,20,694,20,694,0,0,0
2,12.7058823529,-1.41176470588,-1.41176470588,20,694,20,694,0,0,0
2,12.7058823529,-1.41176470588,-1.41176470588,20,694,20,694,0,0,0
2,12.7058823529,-1.41176470588,-1.41176470588,20,694,20,694,0,0,0
2,12.7058823529,-2.82352941176,-1.41176470588,20,694,20,694,0,0,0
2,12.7058823529,-2.82352941176,-1.41176470588,20,694,20,694,0,0,0
2,12.7058823529,-2.82352941176,-1.41176470588,20,694,20,694,0,0,0
2,12.7058823529,-2.82352941176,-1.41176470588,20,694,20,694,0,0,0
2,12.7058823529,-4.23529411765,0.0,16,694,16,694,0,0,0
2,12.7058823529,-2.82352941176,0.0,8,690,8,690,0,0,0
2,12.7058823529,-1.41176470588,0.0,8,690,8,690,0,0,0
2,12.7058823529,0.0,0.0,12,690,12,690,0,0,0
2,12.7058823529,0.0,-2.82352941176,24,694,24,694,0,0,0
2,12.7058823529,1.41176470588,-4.23529411765,32,698,32,698,0,0,0
2,11.2941176471,1.41176470588,-9.88235294118,64,710,64,710,0,0,0
2,11.2941176471,2.82352941176,-12.7058823529,80,722,80,722,0,0,0
2,9.88235294118,2.82352941176,-16.9411764706,104,742,104,742,0,0,0
2,8.47058823529,2.82352941176,-18.3529411765,112,750,112,750,0,0,0
2,8.47058823529,2.82352941176,-18.3529411765,116,754,116,754,0,0,0
2,7.05882352941,4.23529411765,-18.3529411765,120,758,120,758,0,0,0
2,7.05882352941,5.64705882353,-18.3529411765,116,754,116,754,0,0,0
2,7.05882352941,5.64705882353,-16.9411764706,112,750,112,750,0,0,0
2,7.05882352941,5.64705882353,-16.9411764706,108,746,108,746,0,0,0
2,7.05882352941,5.64705882353,-14.1176470588,96,734,96,734,0,0,0
2,5.64705882353,5.64705882353,-11.2941176471,76,718,76,718,0,0,0
2,5.64705882353,7.05882352941,-9.88235294118,68,714,68,714,0,0,0
2,2.82352941176,9.88235294118,-7.05882352941,56,706,56,706,0,0,0
2,2.82352941176,9.88235294118,-5.64705882353,48,702,48,702,0,0,0
2,1.41176470588,9.88235294118,-5.64705882353,44,702,44,702,0,0,0
2,1.41176470588,8.47058823529,-5.64705882353,44,702,44,702,0,0,0
2,1.41176470588,7.05882352941,-7.05882352941,48,702,48,702,0,0,0
2,1.41176470588,5.64705882353,-5.64705882353,44,698,44,698,0,0,0
2,1.41176470588,7.05882352941,-2.82352941176,32,698,32,698,0,0,0
2,4.23529411765,7.05882352941,-2.82352941176,28,694,28,694,0,0,0
2,9.88235294118,4.23529411765,-4.23529411765,32,694,32,694,0,0,0
2,15.5294117647,1.41176470588,-5.64705882353,44,702,44,702,0,0,0
2,16.9411764706,0.0,-8.47058823529,56,706,56,706,0,0,0
2,19.7647058824,0.0,-11.2941176471,72,714,72,714,0,0,0
2,19.7647058824,1.41176470588,-12.7058823529,80,722,80,722,0,0,0
2,19.7647058824,1.41176470588,-12.7058823529,84,722,84,722,0,0,0
2,21.1764705882,0.0,-12.7058823529,84,722,84,722,0,0,0
2,22.5882352941,0.0,-11.2941176471,76,718,76,718,0,0,0
2,24.0,-1.41176470588,-9.88235294118,72,714,72,714,0,0,0
2,28.2352941176,-4.23529411765,-9.88235294118,64,710,64,710,0,0,0
2,31.0588235294,-4.23529411765,-8.47058823529,64,710,64,710,0,0,0
2,36.7058823529,-2.82352941176,-7.05882352941,52,706,52,706,0,0,0
2,39.5294117647,-1.41176470588,-7.05882352941,48,702,48,702,0,0,0
2,45.1764705882,-1.41176470588,-8.47058823529,60,706,60,706,0,0,0
2,46.5882352941,-1.41176470588,-11.2941176471,68,714,68,714,0,0,0
2,50.8235294118,-1.41176470588,-14.1176470588,88,726,88,726,0,0,0
2,52.2352941176,0.0,-15.5294117647,104,738,104,738,0,0,0
2,52.2352941176,0.0,-16.9411764706,104,742,104,742,0,0,0
2,53.6470588235,0.0,-16.9411764706,108,746,108,746,0,0,0
2,53.6470588235,0.0,-15.5294117647,100,738,100,738,0,0,0
2,53.6470588235,0.0,-14.1176470588,96,734,96,734,0,0,0
2,53.6470588235,0.0,-12.7058823529,88,730,88,730,0,0,0
2,53.6470588235,0.0,-12.7058823529,88,726,88,726,0,0,0
2,53.6470588235,0.0,-14.1176470588,88,730,88,730,0,0,0
2,52.2352941176,0.0,-14.1176470588,92,730,92,730,0,0,0
2,52.2352941176,0.0,-14.1176470588,92,730,92,730,0,0,0
2,52.2352941176,0.0,-14.1176470588,96,734,96,734,0,0,0
2,52.2352941176,0.0,-15.5294117647,96,734,96,734,0,0,0
2,52.2352941176,0.0,-15.5294117647,100,734,100,734,0,0,0
2,52.2352941176,0.0,-15.5294117647,96,734,96,734,0,0,0
2,52.2352941176,0.0,-14.1176470588,96,734,96,734,0,0,0
2,52.2352941176,0.0,-14.1176470588,96,734,96,734,0,0,0
2,52.2352941176,0.0,-15.5294117647,96,734,96,734,0,0,0
2,52.2352941176,0.0,-15.5294117647,100,738,100,738,0,0,0
2,50.8235294118,0.0,-15.5294117647,100,738,100,738,0,0,0
2,50.8235294118,0.0,-15.5294117647,100,738,100,738,0,0,0
2,50.8235294118,0.0,-16.9411764706,108,742,108,742,0,0,0
2,50.8235294118,0.0,-16.9411764706,108,746,108,746,0,0,0
2,50.8235294118,0.0,-16.9411764706,108,746,108,746,0,0,0
2,50.8235294118,0.0,-16.9411764706,108,746,108,746,0,0,0
2,50.8235294118,0.0,-16.9411764706,108,746,108,746,0,0,0
2,50.8235294118,0.0,-16.9411764706,108,746,108,746,0,0,0
2,50.8235294118,0.0,-16.9411764706,108,746,108,746,0,0,0
2,50.8235294118,0.0,-16.9411764706,108,746,108,746,0,0,0
2,50.8235294118,0.0,-16.9411764706,112,746,112,746,0,0,0
2,50.8235294118,0.0,-16.9411764706,112,750,112,750,0,0,0
2,50.8235294118,0.0,-16.9411764706,112,750,112,750,0,0,0
2,50.8235294118,0.0,-16.9411764706,112,746,112,746,0,0,0
2,50.8235294118,0.0,-16.9411764706,112,746,112,746,0,0,0
2,49.4117647059,0.0,-16.9411764706,108,746,108,746,0,0,0
2,49.4117647059,0.0,-15.5294117647,104,742,104,742,0,0,0
2,48.0,0.0,-15.5294117647,100,738,100,738,0,0,0
2,46.5882352941,0.0,-15.5294117647,100,738,100,738,0,0,0
2,45.1764705882,0.0,-15.5294117647,96,734,96,734,0,0,0
2,39.5294117647,0.0,-14.1176470588,92,730,92,730,0,0,0
2,36.7058823529,0.0,-14.1176470588,92,730,92,730,0,0,0
2,31.0588235294,0.0,-14.1176470588,92,730,92,730,0,0,0
2,28.2352941176,0.0,-14.1176470588,92,730,92,730,0,0,0
2,24.0,0.0,-12.7058823529,84,722,84,722,0,0,0
2,19.7647058824,-1.41176470588,-9.88235294118,68,714,68,714,0,0,0
2,18.3529411765,-1.41176470588,-8.47058823529,64,710,64,710,0,0,0
2,16.9411764706,-1.41176470588,-8.47058823529,60,706,60,706,0,0,0
2,15.5294117647,-2.82352941176,-8.47058823529,56,706,56,706,0,0,0
2,15.5294117647,-2.82352941176,-8.47058823529,56,706,56,706,0,0,0
2,14.1176470588,-2.82352941176,-7.05882352941,52,706,52,706,0,0,0
2,15.5294117647,-2.82352941176,-7.05882352941,52,706,52,706,0,0,0
2,14.1176470588,-1.41176470588,-8.47058823529,60,706,60,706,0,0,0
2,14.1176470588,-1.41176470588,-9.88235294118,72,714,72,714,0,0,0
2,14.1176470588,-1.41176470588,-11.2941176471,72,714,72,714,0,0,0
2,12.7058823529,0.0,-9.88235294118,68,710,68,710,0,0,0
2,12.7058823529,0.0,-8.47058823529,60,710,60,710,0,0,0
2,9.88235294118,0.0,-7.05882352941,56,706,56,706,0,0,0
2,9.88235294118,0.0,-7.05882352941,56,706,56,706,0,0,0
2,7.05882352941,0.0,-7.05882352941,52,706,52,706,0,0,0
2,2.82352941176,0.0,-5.64705882353,44,698,44,698,0,0,0
2,1.41176470588,-1.41176470588,-4.23529411765,36,698,36,698,0,0,0
2,1.41176470588,-2.82352941176,-1.41176470588,20,694,20,694,0,0,0
2,1.41176470588,-2.82352941176,0.0,8,690,8,690,0,0,0
2,1.41176470588,-4.23529411765,0.0,4,690,4,690,0,0,0
2,2.82352941176,-4.23529411765,0.0,0,690,0,690,0,0,0
2,4.23529411765,-4.23529411765,0.0,4,690,4,690,0,0,0
2,4.23529411765,-2.82352941176,-1.41176470588,16,690,16,690,0,0,0
2,4.23529411765,-2.82352941176,-4.23529411765,32,694,32,694,0,0,0
2,4.23529411765,-2.82352941176,-5.64705882353,252,100,44,698,0,0,0
2,5.64705882353,-2.82352941176,-5.64705882353,232,96,44,702,0,0,0
2,4.23529411765,-1.41176470588,-2.82352941176,257,52,28,694,0,0,0
2,2.82352941176,-1.41176470588,-1.41176470588,277,56,16,694,0,0,0
2,1.41176470588,-1.41176470588,0.0,337,44,8,690,0,0,0
2,0.0,-1.41176470588,0.0,381,32,4,690,0,0,0
2,0.0,0.0,0.0,108,16,0,690,0,0,0
2,0.0,0.0,0.0,180,20,0,690,59,-5,-2
2,-1.41176470588,0.0,0.0,277,44,0,690,59,-5,-2
2,-1.41176470588,0.0,0.0,305,44,4,690,59,-5,-2
2,-1.41176470588,0.0,0.0,333,60,8,690,59,-5,-2
2,-2.82352941176,0.0,-1.41176470588,333,76,20,694,59,-5,-2
2,-2.82352941176,0.0,-2.82352941176,28,694,28,694,59,-5,-2
2,-4.23529411765,1.41176470588,0.0,8,690,8,690,59,-5,-2
2,-7.05882352941,2.82352941176,0.0,8,690,8,690,59,-5,-2
2,-7.05882352941,0.0,-2.82352941176,24,694,24,694,59,-5,-2
2,-5.64705882353,-4.23529411765,-2.82352941176,28,694,28,694,59,-5,-2
2,-5.64705882353,-2.82352941176,-1.41176470588,16,694,16,694,59,-5,-2
2,-4.23529411765,0.0,0.0,4,690,4,690,59,-5,-2
2,-2.82352941176,0.0,0.0,4,690,4,690,59,-5,-2
2,-2.82352941176,0.0,0.0,0,690,0,690,59,-5,-2
2,-4.23529411765,0.0,1.41176470588,1024,690,1024,690,59,-5,-2
2,-4.23529411765,0.0,1.41176470588,1019,690,1019,690,59,-5,-2
2,-5.64705882353,0.0,0.0,1024,690,1024,690,59,-5,-2
2,-5.64705882353,0.0,0.0,0,690,0,690,59,-5,-2
2,-4.23529411765,0.0,0.0,4,690,4,690,59,-5,-2
2,-5.64705882353,0.0,-1.41176470588,12,690,12,690,59,-5,-2
2,-5.64705882353,0.0,-1.41176470588,16,690,16,690,59,-5,-2
2,-4.23529411765,-1.41176470588,-2.82352941176,24,694,24,694,59,-5,-2
2,-4.23529411765,-1.41176470588,-2.82352941176,24,694,24,694,59,-5,-2
2,-4.23529411765,0.0,-2.82352941176,28,694,28,694,59,-5,-2
2,-2.82352941176,0.0,-2.82352941176,28,694,28,694,59,-5,-2
2,-2.82352941176,-1.41176470588,-2.82352941176,28,694,28,694,59,-5,-2
2,-1.41176470588,-2.82352941176,-2.82352941176,28,694,28,694,59,-5,-2
2,-2.82352941176,0.0,-1.41176470588,16,694,16,694,59,-5,-2
2,-2.82352941176,-1.41176470588,0.0,8,690,8,690,59,-5,-2
2,-1.41176470588,-1.41176470588,0.0,0,690,0,690,59,-5,-2
2,-1.41176470588,0.0,0.0,0,690,0,690,59,-5,-2
2,-2.82352941176,0.0,0.0,489,16,128,20,60,-3,-2
2,-2.82352941176,0.0,0.0,497,40,136,48,61,-4,-2
